venda_id,data,produto,categoria_produto,canal,campanha,receita,custo,custo_marketing
2089,2024-09-30,Teclado Mecânico,Periféricos,Google Ads,Institucional,284.99,171.82,63.56
2090,2024-03-07,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1318.12,859.42,0.0
2091,2024-04-29,Mesa Escritório,Móveis,Email Marketing,Black Friday,591.4,412.69,69.43
2092,2024-09-27,"Monitor 27""",Periféricos,Google Ads,Institucional,1170.82,786.16,25.44
2093,2024-11-30,Mesa Escritório,Móveis,Influencers,Semana Tech,591.61,363.07,173.1
2094,2024-08-01,Cadeira Gamer,Móveis,Influencers,Verão Ofertas,799.5,559.23,186.22
2095,2024-12-07,"Monitor 27""",Periféricos,Email Marketing,Black Friday,1195.63,821.48,15.02
2096,2024-08-30,Teclado Mecânico,Periféricos,Facebook Ads,Institucional,286.46,179.06,54.31
2097,2024-08-14,Mesa Escritório,Móveis,Email Marketing,Semana Tech,650.14,453.69,16.01
2098,2024-05-03,Smartphone X,Eletrônicos,Facebook Ads,Institucional,1802.47,1235.17,28.78
2099,2024-09-28,Smartphone X,Eletrônicos,Influencers,Semana Tech,1939.64,1230.32,147.01
2100,2024-12-01,Notebook Pro,Eletrônicos,Influencers,Black Friday,3412.15,2092.13,82.09
2101,2024-01-28,Teclado Mecânico,Periféricos,Influencers,Institucional,319.77,204.58,87.0
2102,2024-06-16,Mesa Escritório,Móveis,Orgânico,Nenhuma,645.22,434.07,0.0
2103,2024-02-06,Mesa Escritório,Móveis,Facebook Ads,Semana Tech,576.6,351.61,28.59
2104,2024-12-08,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3187.77,2100.53,0.0
2105,2024-09-06,Teclado Mecânico,Periféricos,Facebook Ads,Nenhuma,325.83,213.47,13.8
2106,2024-12-08,Cadeira Gamer,Móveis,Google Ads,Nenhuma,823.9,565.85,39.72
2107,2024-06-17,Notebook Pro,Eletrônicos,Facebook Ads,Semana Tech,3473.94,2343.21,66.94
2108,2024-12-07,Mesa Escritório,Móveis,Influencers,Institucional,596.07,402.87,193.22
2109,2024-02-09,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1850.46,1187.32,0.0
2110,2024-01-07,"Monitor 27""",Periféricos,Email Marketing,Black Friday,1200.61,808.17,47.61
2111,2024-04-30,Smartphone X,Eletrônicos,Email Marketing,Institucional,1993.33,1324.63,51.16
2112,2024-10-19,Smartphone X,Eletrônicos,Google Ads,Institucional,2188.67,1420.82,38.94
2113,2024-04-10,Cadeira Gamer,Móveis,Email Marketing,Institucional,825.53,550.5,27.64
2114,2024-02-01,Teclado Mecânico,Periféricos,Influencers,Semana Tech,308.09,215.07,79.17
2115,2024-05-14,Mesa Escritório,Móveis,Facebook Ads,Institucional,561.48,347.53,66.65
2116,2024-05-25,Teclado Mecânico,Periféricos,Facebook Ads,Institucional,291.78,187.35,58.18
2117,2024-12-11,"Monitor 27""",Periféricos,Influencers,Nenhuma,1267.44,772.39,184.05
2118,2024-01-02,"Monitor 27""",Periféricos,Google Ads,Black Friday,1219.67,777.37,36.97
2119,2024-09-09,Mesa Escritório,Móveis,Email Marketing,Institucional,600.92,415.6,25.02
2120,2024-05-18,Smartphone X,Eletrônicos,Influencers,Black Friday,2012.92,1386.79,92.2
2121,2024-08-14,Smartphone X,Eletrônicos,Influencers,Black Friday,2163.36,1388.13,96.69
2122,2024-08-26,Mesa Escritório,Móveis,Google Ads,Black Friday,659.58,415.71,25.34
2123,2024-06-04,"Monitor 27""",Periféricos,Email Marketing,Black Friday,1197.93,811.28,78.33
2124,2024-07-07,Smartphone X,Eletrônicos,Orgânico,Nenhuma,2175.45,1522.34,0.0
2125,2024-07-26,Teclado Mecânico,Periféricos,Email Marketing,Verão Ofertas,303.78,194.3,48.1
2126,2024-06-26,Notebook Pro,Eletrônicos,Google Ads,Black Friday,3241.7,2191.12,77.12
2127,2024-09-20,Smartphone X,Eletrônicos,Influencers,Semana Tech,2127.0,1468.7,138.1
2128,2024-12-22,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3659.76,2352.21,0.0
2129,2024-03-23,Cadeira Gamer,Móveis,Facebook Ads,Verão Ofertas,736.97,475.27,50.31
2130,2024-11-04,Cadeira Gamer,Móveis,Email Marketing,Black Friday,795.64,553.2,60.92
2131,2024-11-03,Mesa Escritório,Móveis,Influencers,Semana Tech,559.24,364.61,152.1
2132,2024-08-10,Teclado Mecânico,Periféricos,Email Marketing,Verão Ofertas,316.89,212.17,42.56
2133,2024-04-14,Cadeira Gamer,Móveis,Google Ads,Black Friday,760.56,528.44,69.44
2134,2024-04-02,Cadeira Gamer,Móveis,Google Ads,Nenhuma,788.52,515.79,31.72
2135,2024-05-24,Notebook Pro,Eletrônicos,Google Ads,Nenhuma,3451.03,2384.27,33.95
2136,2024-09-08,Smartphone X,Eletrônicos,Orgânico,Nenhuma,2161.34,1478.61,0.0
2137,2024-08-21,Cadeira Gamer,Móveis,Influencers,Black Friday,822.53,521.75,78.96
2138,2024-07-11,Smartphone X,Eletrônicos,Email Marketing,Nenhuma,2123.77,1374.73,45.45
2139,2024-01-15,Cadeira Gamer,Móveis,Google Ads,Verão Ofertas,762.53,474.95,49.66
2140,2024-04-02,Mesa Escritório,Móveis,Email Marketing,Institucional,546.17,370.26,13.44
2141,2024-06-28,Teclado Mecânico,Periféricos,Influencers,Black Friday,305.48,188.38,198.63
2142,2024-12-12,Mesa Escritório,Móveis,Email Marketing,Nenhuma,603.85,398.47,39.49
2143,2024-06-12,Notebook Pro,Eletrônicos,Influencers,Black Friday,3393.02,2116.12,153.23
2144,2024-09-14,Cadeira Gamer,Móveis,Orgânico,Nenhuma,818.48,555.3,0.0
2145,2024-07-08,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1208.67,793.92,0.0
2146,2024-08-22,"Monitor 27""",Periféricos,Facebook Ads,Institucional,1291.63,817.88,78.26
2147,2024-01-19,"Monitor 27""",Periféricos,Google Ads,Semana Tech,1081.84,655.18,47.11
2148,2024-09-20,Cadeira Gamer,Móveis,Email Marketing,Nenhuma,769.0,472.88,17.6
2149,2024-07-04,Smartphone X,Eletrônicos,Facebook Ads,Black Friday,2174.66,1364.1,68.45
2150,2024-05-27,Smartphone X,Eletrônicos,Google Ads,Semana Tech,1987.54,1308.08,42.41
2151,2024-01-23,Smartphone X,Eletrônicos,Google Ads,Verão Ofertas,1999.33,1348.47,24.51
2152,2024-03-07,Smartphone X,Eletrônicos,Google Ads,Black Friday,1894.24,1160.21,77.9
2153,2024-06-04,Cadeira Gamer,Móveis,Google Ads,Black Friday,778.82,534.92,27.55
2154,2024-01-27,Teclado Mecânico,Periféricos,Facebook Ads,Semana Tech,281.3,175.92,62.88
2155,2024-10-09,Mesa Escritório,Móveis,Influencers,Black Friday,646.54,450.32,172.65
2156,2024-11-08,Mesa Escritório,Móveis,Email Marketing,Semana Tech,566.04,359.21,73.97
2157,2024-07-28,Cadeira Gamer,Móveis,Orgânico,Nenhuma,808.5,548.88,0.0
2158,2024-04-11,Smartphone X,Eletrônicos,Google Ads,Semana Tech,2059.6,1254.39,51.59
2159,2024-05-29,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1944.65,1237.11,0.0
2160,2024-03-07,Smartphone X,Eletrônicos,Email Marketing,Nenhuma,2097.29,1384.85,64.51
2161,2024-03-13,Smartphone X,Eletrônicos,Orgânico,Nenhuma,2133.7,1323.54,0.0
2162,2024-05-29,Mesa Escritório,Móveis,Orgânico,Nenhuma,655.76,437.67,0.0
2163,2024-06-23,Smartphone X,Eletrônicos,Facebook Ads,Institucional,2186.0,1431.18,72.99
2164,2024-10-19,Cadeira Gamer,Móveis,Facebook Ads,Black Friday,798.66,537.41,16.14
2165,2024-09-06,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1239.5,763.82,0.0
2166,2024-04-09,Smartphone X,Eletrônicos,Facebook Ads,Semana Tech,2172.9,1508.41,49.5
2167,2024-07-27,Teclado Mecânico,Periféricos,Google Ads,Verão Ofertas,275.16,166.31,71.81
2168,2024-11-20,Teclado Mecânico,Periféricos,Influencers,Black Friday,296.92,180.02,151.95
2169,2024-07-02,Teclado Mecânico,Periféricos,Email Marketing,Nenhuma,278.85,181.13,54.32
2170,2024-04-07,"Monitor 27""",Periféricos,Influencers,Institucional,1205.61,814.99,73.06
2171,2024-06-23,Mesa Escritório,Móveis,Influencers,Verão Ofertas,564.66,367.35,197.76
2172,2024-05-31,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1816.82,1096.75,0.0
2173,2024-04-22,Mesa Escritório,Móveis,Orgânico,Nenhuma,578.47,387.11,0.0
2174,2024-04-24,Smartphone X,Eletrônicos,Email Marketing,Nenhuma,2003.42,1295.35,57.75
2175,2024-09-24,Teclado Mecânico,Periféricos,Google Ads,Institucional,271.27,185.52,24.38
2176,2024-12-22,Teclado Mecânico,Periféricos,Email Marketing,Nenhuma,275.05,179.98,61.6
2177,2024-09-29,Cadeira Gamer,Móveis,Google Ads,Verão Ofertas,854.88,553.54,42.8
2178,2024-12-14,"Monitor 27""",Periféricos,Email Marketing,Verão Ofertas,1154.76,779.77,31.62
2179,2024-09-27,Cadeira Gamer,Móveis,Facebook Ads,Black Friday,749.86,468.79,47.89
2180,2024-01-21,Teclado Mecânico,Periféricos,Email Marketing,Verão Ofertas,327.23,212.92,58.67
2181,2024-11-08,Notebook Pro,Eletrônicos,Influencers,Institucional,3735.38,2589.64,189.4
2182,2024-06-26,Mesa Escritório,Móveis,Orgânico,Nenhuma,600.22,391.8,0.0
2183,2024-06-07,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1858.97,1171.75,0.0
2184,2024-12-30,Notebook Pro,Eletrônicos,Facebook Ads,Black Friday,3394.04,2363.15,32.97
2185,2024-04-10,Notebook Pro,Eletrônicos,Google Ads,Institucional,3353.84,2201.31,34.27
2186,2024-08-04,Teclado Mecânico,Periféricos,Influencers,Verão Ofertas,275.8,184.06,128.79
2187,2024-02-21,Cadeira Gamer,Móveis,Orgânico,Nenhuma,865.0,597.61,0.0
2188,2024-09-15,Cadeira Gamer,Móveis,Orgânico,Nenhuma,871.64,544.23,0.0
2189,2024-08-21,Notebook Pro,Eletrônicos,Email Marketing,Semana Tech,3179.44,1947.92,39.57
2190,2024-09-23,Teclado Mecânico,Periféricos,Orgânico,Nenhuma,294.72,183.67,0.0
2191,2024-10-03,Cadeira Gamer,Móveis,Orgânico,Nenhuma,834.1,581.03,0.0
2192,2024-01-28,Mesa Escritório,Móveis,Orgânico,Nenhuma,564.21,360.87,0.0
2193,2024-09-09,Smartphone X,Eletrônicos,Facebook Ads,Institucional,2144.9,1321.18,64.17
2194,2024-01-04,Smartphone X,Eletrônicos,Email Marketing,Nenhuma,1811.35,1263.1,57.29
2195,2024-10-25,Notebook Pro,Eletrônicos,Facebook Ads,Verão Ofertas,3488.57,2216.62,49.57
2196,2024-05-13,Notebook Pro,Eletrônicos,Facebook Ads,Institucional,3673.25,2268.48,17.8
2197,2024-08-21,Cadeira Gamer,Móveis,Orgânico,Nenhuma,734.89,460.7,0.0
2198,2024-03-06,Cadeira Gamer,Móveis,Orgânico,Nenhuma,848.26,548.35,0.0
2199,2024-08-21,Mesa Escritório,Móveis,Orgânico,Nenhuma,624.17,386.57,0.0
2200,2024-08-18,Smartphone X,Eletrônicos,Facebook Ads,Verão Ofertas,2020.29,1325.96,65.37
2201,2024-10-26,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1192.03,736.24,0.0
2202,2024-01-20,Mesa Escritório,Móveis,Google Ads,Institucional,584.31,369.08,75.3
2203,2024-06-21,Mesa Escritório,Móveis,Email Marketing,Black Friday,639.15,421.73,10.87
2204,2024-11-17,Notebook Pro,Eletrônicos,Influencers,Institucional,3252.41,2068.87,180.96
2205,2024-10-19,Mesa Escritório,Móveis,Orgânico,Nenhuma,623.68,419.17,0.0
2206,2024-03-05,Mesa Escritório,Móveis,Facebook Ads,Institucional,618.42,432.13,71.58
2207,2024-03-19,"Monitor 27""",Periféricos,Email Marketing,Semana Tech,1221.96,823.45,57.14
2208,2024-09-20,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3267.82,2024.9,0.0
2209,2024-01-05,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3677.28,2353.5,0.0
2210,2024-02-22,Teclado Mecânico,Periféricos,Influencers,Institucional,302.79,183.22,187.0
2211,2024-09-16,Mesa Escritório,Móveis,Email Marketing,Verão Ofertas,659.97,429.2,17.53
2212,2024-10-02,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1216.6,759.05,0.0
2213,2024-02-16,Notebook Pro,Eletrônicos,Facebook Ads,Verão Ofertas,3557.57,2319.91,27.09
2214,2024-03-26,"Monitor 27""",Periféricos,Influencers,Institucional,1204.0,726.03,150.73
2215,2024-06-08,Mesa Escritório,Móveis,Influencers,Nenhuma,632.91,381.25,92.29
2216,2024-09-14,Cadeira Gamer,Móveis,Email Marketing,Black Friday,767.34,469.9,30.78
2217,2024-01-03,Notebook Pro,Eletrônicos,Influencers,Institucional,3794.35,2562.34,91.7
2218,2024-06-25,Mesa Escritório,Móveis,Google Ads,Verão Ofertas,635.4,425.19,48.19
2219,2024-12-19,Cadeira Gamer,Móveis,Google Ads,Black Friday,869.51,592.94,44.15
2220,2024-06-21,Cadeira Gamer,Móveis,Orgânico,Nenhuma,834.41,518.17,0.0
2221,2024-05-23,Cadeira Gamer,Móveis,Influencers,Nenhuma,844.91,585.1,52.89
2222,2024-03-09,Teclado Mecânico,Periféricos,Google Ads,Semana Tech,323.48,197.84,64.05
2223,2024-06-20,"Monitor 27""",Periféricos,Email Marketing,Verão Ofertas,1287.03,885.71,54.87
2224,2024-09-02,Cadeira Gamer,Móveis,Facebook Ads,Verão Ofertas,798.57,528.69,62.28
2225,2024-06-19,"Monitor 27""",Periféricos,Email Marketing,Institucional,1209.04,752.72,60.86
2226,2024-02-01,Teclado Mecânico,Periféricos,Influencers,Nenhuma,308.77,212.25,141.91
2227,2024-02-03,"Monitor 27""",Periféricos,Facebook Ads,Verão Ofertas,1150.9,745.82,39.65
2228,2024-08-31,Notebook Pro,Eletrônicos,Influencers,Nenhuma,3599.88,2510.36,161.9
2229,2024-06-09,Cadeira Gamer,Móveis,Influencers,Nenhuma,823.04,530.09,66.2
2230,2024-07-29,Cadeira Gamer,Móveis,Influencers,Black Friday,747.76,459.39,53.01
2231,2024-01-20,Cadeira Gamer,Móveis,Orgânico,Nenhuma,751.07,470.63,0.0
2232,2024-05-08,Mesa Escritório,Móveis,Google Ads,Institucional,544.58,365.1,47.32
2233,2024-07-18,Smartphone X,Eletrônicos,Email Marketing,Semana Tech,2184.7,1375.1,36.99
2234,2024-10-25,Teclado Mecânico,Periféricos,Email Marketing,Nenhuma,276.51,191.29,17.96
2235,2024-07-02,Cadeira Gamer,Móveis,Influencers,Nenhuma,774.65,481.66,54.13
2236,2024-10-06,Teclado Mecânico,Periféricos,Google Ads,Semana Tech,270.59,164.58,18.94
2237,2024-09-05,Smartphone X,Eletrônicos,Email Marketing,Institucional,2013.98,1284.87,63.96
2238,2024-06-22,Teclado Mecânico,Periféricos,Orgânico,Nenhuma,278.22,168.44,0.0
2239,2024-07-13,"Monitor 27""",Periféricos,Facebook Ads,Black Friday,1252.37,806.11,71.88
2240,2024-02-27,Smartphone X,Eletrônicos,Email Marketing,Institucional,2135.47,1431.09,40.75
2241,2024-11-09,Smartphone X,Eletrônicos,Influencers,Semana Tech,2183.23,1525.94,78.82
2242,2024-04-26,Smartphone X,Eletrônicos,Google Ads,Institucional,2180.83,1494.82,39.94
2243,2024-09-14,Smartphone X,Eletrônicos,Google Ads,Black Friday,2010.39,1223.51,30.85
2244,2024-01-16,Teclado Mecânico,Periféricos,Influencers,Verão Ofertas,291.55,181.36,170.6
2245,2024-07-10,Mesa Escritório,Móveis,Facebook Ads,Semana Tech,659.97,402.59,74.74
2246,2024-01-29,Cadeira Gamer,Móveis,Influencers,Verão Ofertas,752.36,521.15,93.68
2247,2024-03-15,Cadeira Gamer,Móveis,Facebook Ads,Black Friday,771.41,478.4,48.57
2248,2024-06-21,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1102.4,697.14,0.0
2249,2024-07-25,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1962.36,1358.27,0.0
2250,2024-09-05,Notebook Pro,Eletrônicos,Influencers,Semana Tech,3589.21,2355.69,113.44
2251,2024-06-10,Notebook Pro,Eletrônicos,Email Marketing,Black Friday,3393.48,2354.71,13.25
2252,2024-01-21,Teclado Mecânico,Periféricos,Facebook Ads,Verão Ofertas,309.07,206.16,11.07
2253,2024-08-15,Smartphone X,Eletrônicos,Google Ads,Black Friday,2039.96,1381.28,15.93
2254,2024-11-14,Cadeira Gamer,Móveis,Orgânico,Nenhuma,863.09,530.86,0.0
2255,2024-01-06,Notebook Pro,Eletrônicos,Influencers,Semana Tech,3660.05,2271.35,83.11
2256,2024-06-21,"Monitor 27""",Periféricos,Google Ads,Verão Ofertas,1167.55,763.39,23.39
2257,2024-04-07,Notebook Pro,Eletrônicos,Influencers,Semana Tech,3498.95,2331.77,184.31
2258,2024-07-30,Mesa Escritório,Móveis,Influencers,Institucional,566.48,353.92,114.45
2259,2024-12-27,Mesa Escritório,Móveis,Facebook Ads,Nenhuma,642.68,400.89,56.29
2260,2024-03-26,Cadeira Gamer,Móveis,Facebook Ads,Verão Ofertas,807.53,555.38,58.66
2261,2024-02-15,Notebook Pro,Eletrônicos,Influencers,Semana Tech,3736.32,2541.31,120.28
2262,2024-04-30,Notebook Pro,Eletrônicos,Email Marketing,Institucional,3488.72,2314.07,41.78
2263,2024-03-16,Cadeira Gamer,Móveis,Orgânico,Nenhuma,823.0,551.2,0.0
2264,2024-05-03,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3480.62,2270.35,0.0
2265,2024-03-22,Smartphone X,Eletrônicos,Orgânico,Nenhuma,2078.34,1323.06,0.0
2266,2024-07-18,Notebook Pro,Eletrônicos,Facebook Ads,Black Friday,3293.15,2273.57,72.62
2267,2024-05-18,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1991.92,1249.13,0.0
2268,2024-07-10,Teclado Mecânico,Periféricos,Google Ads,Verão Ofertas,328.41,208.85,41.75
2269,2024-01-15,Teclado Mecânico,Periféricos,Orgânico,Nenhuma,297.05,191.67,0.0
2270,2024-03-21,Mesa Escritório,Móveis,Google Ads,Institucional,622.15,406.98,11.02
2271,2024-08-29,Teclado Mecânico,Periféricos,Facebook Ads,Nenhuma,271.6,188.05,79.31
2272,2024-04-02,Notebook Pro,Eletrônicos,Google Ads,Black Friday,3523.52,2173.52,72.75
2273,2024-03-11,Smartphone X,Eletrônicos,Email Marketing,Nenhuma,1973.27,1373.56,14.82
2274,2024-01-20,Mesa Escritório,Móveis,Facebook Ads,Institucional,652.4,446.89,13.61
2275,2024-10-22,Mesa Escritório,Móveis,Orgânico,Nenhuma,630.07,426.39,0.0
2276,2024-01-23,Mesa Escritório,Móveis,Facebook Ads,Black Friday,575.04,364.53,67.84
2277,2024-09-12,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3684.8,2574.94,0.0
2278,2024-11-15,Cadeira Gamer,Móveis,Facebook Ads,Verão Ofertas,833.34,563.38,32.41
2279,2024-11-27,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3167.27,1981.61,0.0
2280,2024-03-28,Notebook Pro,Eletrônicos,Facebook Ads,Black Friday,3363.71,2134.44,49.78
2281,2024-06-05,Mesa Escritório,Móveis,Google Ads,Nenhuma,595.36,359.91,58.11
2282,2024-10-25,Mesa Escritório,Móveis,Facebook Ads,Verão Ofertas,573.89,347.81,33.75
2283,2024-05-22,Cadeira Gamer,Móveis,Orgânico,Nenhuma,863.69,573.23,0.0
2284,2024-04-10,Cadeira Gamer,Móveis,Influencers,Verão Ofertas,770.59,516.45,112.0
2285,2024-12-14,Smartphone X,Eletrônicos,Facebook Ads,Black Friday,1825.69,1131.46,42.97
2286,2024-07-05,Cadeira Gamer,Móveis,Google Ads,Nenhuma,839.18,572.92,68.33
2287,2024-01-19,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1830.7,1195.83,0.0
2288,2024-09-18,"Monitor 27""",Periféricos,Google Ads,Institucional,1246.53,806.27,33.94
2289,2024-10-26,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1280.87,819.55,0.0
2290,2024-02-05,Cadeira Gamer,Móveis,Facebook Ads,Institucional,837.62,577.15,61.15
2291,2024-03-06,Mesa Escritório,Móveis,Orgânico,Nenhuma,588.6,372.03,0.0
2292,2024-05-01,Smartphone X,Eletrônicos,Facebook Ads,Verão Ofertas,1842.21,1215.25,68.94
2293,2024-03-18,Teclado Mecânico,Periféricos,Email Marketing,Semana Tech,321.15,210.57,31.66
2294,2024-08-13,Cadeira Gamer,Móveis,Influencers,Institucional,843.76,546.18,84.84
2295,2024-01-10,Teclado Mecânico,Periféricos,Email Marketing,Institucional,312.03,200.1,69.97
2296,2024-04-28,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1233.95,849.38,0.0
2297,2024-03-24,Teclado Mecânico,Periféricos,Google Ads,Verão Ofertas,322.75,206.59,54.53
2298,2024-06-02,Smartphone X,Eletrônicos,Influencers,Verão Ofertas,2139.75,1329.56,76.43
2299,2024-05-12,Teclado Mecânico,Periféricos,Influencers,Verão Ofertas,306.9,202.95,83.23
2300,2024-04-09,Cadeira Gamer,Móveis,Facebook Ads,Semana Tech,757.64,493.41,56.59
2301,2024-01-10,Notebook Pro,Eletrônicos,Google Ads,Institucional,3811.1,2414.84,16.59
2302,2024-10-21,Teclado Mecânico,Periféricos,Influencers,Semana Tech,309.14,201.29,106.75
2303,2024-05-14,Cadeira Gamer,Móveis,Email Marketing,Institucional,873.45,529.16,46.95
2304,2024-01-08,Cadeira Gamer,Móveis,Email Marketing,Nenhuma,815.68,563.11,37.03
2305,2024-10-12,Notebook Pro,Eletrônicos,Facebook Ads,Semana Tech,3210.94,2062.1,78.77
2306,2024-04-26,Notebook Pro,Eletrônicos,Email Marketing,Semana Tech,3839.22,2389.95,61.7
2307,2024-03-06,Mesa Escritório,Móveis,Email Marketing,Black Friday,648.99,435.62,79.88
2308,2024-02-14,Smartphone X,Eletrônicos,Google Ads,Nenhuma,2078.89,1435.0,40.7
2309,2024-02-06,Smartphone X,Eletrônicos,Google Ads,Black Friday,1901.0,1190.24,63.46
2310,2024-07-15,Teclado Mecânico,Periféricos,Email Marketing,Semana Tech,289.28,187.0,75.33
2311,2024-11-24,Cadeira Gamer,Móveis,Email Marketing,Semana Tech,841.01,521.13,53.94
2312,2024-08-19,"Monitor 27""",Periféricos,Google Ads,Verão Ofertas,1120.23,762.94,53.98
2313,2024-12-15,Smartphone X,Eletrônicos,Facebook Ads,Institucional,1994.58,1344.8,24.19
2314,2024-07-21,Notebook Pro,Eletrônicos,Influencers,Nenhuma,3326.15,2132.96,133.61
2315,2024-01-12,Smartphone X,Eletrônicos,Google Ads,Institucional,2049.83,1322.88,20.85
2316,2024-08-28,Teclado Mecânico,Periféricos,Influencers,Institucional,285.59,188.08,138.86
2317,2024-08-20,Teclado Mecânico,Periféricos,Email Marketing,Verão Ofertas,288.72,196.87,76.18
2318,2024-01-08,"Monitor 27""",Periféricos,Facebook Ads,Black Friday,1287.15,841.96,13.62
2319,2024-09-13,"Monitor 27""",Periféricos,Influencers,Institucional,1172.89,769.53,88.52
2320,2024-09-19,Mesa Escritório,Móveis,Orgânico,Nenhuma,657.48,416.79,0.0
2321,2024-12-24,Teclado Mecânico,Periféricos,Facebook Ads,Semana Tech,326.21,227.44,27.74
2322,2024-11-03,Notebook Pro,Eletrônicos,Google Ads,Semana Tech,3539.97,2392.25,20.92
2323,2024-11-03,Smartphone X,Eletrônicos,Email Marketing,Black Friday,1929.87,1274.11,14.91
2324,2024-09-17,Teclado Mecânico,Periféricos,Orgânico,Nenhuma,270.74,180.59,0.0
2325,2024-02-11,Notebook Pro,Eletrônicos,Orgânico,Nenhuma,3281.72,2274.67,0.0
2326,2024-03-24,Smartphone X,Eletrônicos,Facebook Ads,Nenhuma,1819.6,1213.22,44.05
2327,2024-10-28,"Monitor 27""",Periféricos,Orgânico,Nenhuma,1161.85,724.69,0.0
2328,2024-03-31,Cadeira Gamer,Móveis,Orgânico,Nenhuma,747.98,495.95,0.0
2329,2024-07-20,Smartphone X,Eletrônicos,Facebook Ads,Institucional,2189.27,1434.43,75.24
2330,2024-07-30,Teclado Mecânico,Periféricos,Orgânico,Nenhuma,304.45,212.67,0.0
2331,2024-11-06,Cadeira Gamer,Móveis,Influencers,Semana Tech,850.19,528.02,128.73
2332,2024-12-21,"Monitor 27""",Periféricos,Email Marketing,Verão Ofertas,1292.19,814.68,53.33
2333,2024-02-19,Cadeira Gamer,Móveis,Google Ads,Institucional,767.16,532.68,41.46
2334,2024-08-18,"Monitor 27""",Periféricos,Influencers,Verão Ofertas,1187.97,720.53,154.19
2335,2024-07-16,Cadeira Gamer,Móveis,Orgânico,Nenhuma,778.09,474.22,0.0
2336,2024-12-03,"Monitor 27""",Periféricos,Google Ads,Institucional,1174.93,719.38,21.22
2337,2024-12-02,Notebook Pro,Eletrônicos,Email Marketing,Semana Tech,3221.19,2186.94,33.81
2338,2024-10-25,Cadeira Gamer,Móveis,Influencers,Verão Ofertas,788.56,489.68,117.18
2339,2024-04-17,Cadeira Gamer,Móveis,Influencers,Semana Tech,790.48,508.74,170.74
2340,2024-03-02,Teclado Mecânico,Periféricos,Influencers,Nenhuma,305.94,196.83,193.66
2341,2024-01-18,Mesa Escritório,Móveis,Influencers,Nenhuma,636.31,402.36,115.32
2342,2024-12-07,Teclado Mecânico,Periféricos,Influencers,Verão Ofertas,301.57,189.09,171.91
2343,2024-05-27,Cadeira Gamer,Móveis,Google Ads,Black Friday,819.35,502.7,65.8
2344,2024-01-26,Smartphone X,Eletrônicos,Orgânico,Nenhuma,1981.51,1341.81,0.0
2345,2024-02-06,Cadeira Gamer,Móveis,Google Ads,Black Friday,839.34,524.98,54.27
2346,2024-02-18,Mesa Escritório,Móveis,Influencers,Institucional,622.7,382.57,196.67
2347,2024-12-25,Notebook Pro,Eletrônicos,Email Marketing,Nenhuma,3377.72,2305.22,15.71
2348,2024-12-08,Notebook Pro,Eletrônicos,Influencers,Black Friday,3834.35,2493.12,54.78
2349,2024-03-31,Cadeira Gamer,Móveis,Email Marketing,Semana Tech,874.01,536.14,31.71
2350,2024-12-08,Smartphone X,Eletrônicos,Facebook Ads,Semana Tech,1904.32,1318.22,70.67
2351,2024-07-05,"Monitor 27""",Periféricos,Influencers,Semana Tech,1260.77,813.94,111.51
2352,2024-02-12,Smartphone X,Eletrônicos,Email Marketing,Semana Tech,2115.6,1319.23,23.2
2353,2024-07-05,Teclado Mecânico,Periféricos,Email Marketing,Black Friday,286.76,173.11,58.48
2354,2024-05-14,"Monitor 27""",Periféricos,Influencers,Verão Ofertas,1270.4,770.15,197.07
2355,2024-06-14,Mesa Escritório,Móveis,Google Ads,Nenhuma,548.6,368.99,41.82
2356,2024-03-23,"Monitor 27""",Periféricos,Google Ads,Institucional,1128.04,746.45,18.97
2357,2024-01-18,Mesa Escritório,Móveis,Facebook Ads,Black Friday,627.68,430.21,22.31
2358,2024-05-15,Cadeira Gamer,Móveis,Orgânico,Nenhuma,735.09,442.73,0.0
2359,2024-03-24,"Monitor 27""",Periféricos,Email Marketing,Institucional,1229.97,816.97,57.97
2360,2024-07-14,Mesa Escritório,Móveis,Email Marketing,Nenhuma,642.37,430.96,48.69
2361,2024-02-05,Notebook Pro,Eletrônicos,Google Ads,Nenhuma,3169.59,2129.67,39.17
